п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"ТО-№ 885ТБ";"ООО Комфорт-Сервис"" / Гостиница Melton Hotel";"Москва г, ул Барышиха, д. 40, к. 1";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.85317269999999";"37.3434221";"новый";"https://durnovcev2000.kaiten.ru/32515117"
"№ 885ТБ";"ООО Комфорт-Сервис"" / Гостиница Melton Hotel)";"Москва ул Барышиха, д. 40, к. 1";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.85317269999999";"37.3434221";"Новый";"#32515117"
"138393";"ИП Херимян Сюзанна Артемовна / Торгово-коммерческое помещение";"Москва, ул. Дубосековская, дом 7";"САО+СЗАО";"Эсток-Сервис";"Христенко Е.А.";"КВ";"55.8109812";"37.4977308";"новый";"https://durnovcev2000.kaiten.ru/46524672"
"138102";"ИП Богомолов Сергей Викторович";"Москва,  Новопесчаная, д. 6, к. 2";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.8009444";"37.5161642";"новый";"https://durnovcev2000.kaiten.ru/48717267"
"139102";"ООО «Ярта-Инвест» / Контейнеры - Склад";"Ленинградское шоссе, дом 58, корп.45";"САО+СЗАО";"Эсток-Сервис";"Христенко Е.А.";"КВ";"55.8418571";"37.4840969";"новый";"https://durnovcev2000.kaiten.ru/50585381"
"№ ЭС/Т-1941/03-25";"ИП Тарасов Владимир Геннадьевич/(гостиница)";"Москва, ул. Туристская, 21";"САО+СЗАО";"Эсток-Сервис";"Чиграй А.С.";"КВ";"55.8531564";"37.420975";"новый";"https://durnovcev2000.kaiten.ru/50837380"
"№755";"ИП Иванович/Административное здание";"Москва г, Сходненская ул, дом № 6";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.8396806";"37.4384153";"-";"-"
"93088";"Аптека ""Планета Здоровья""";"г.Москва, Ленинградский пр-кт, д. 71кД";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8030596";"37.5178309";"06.06.2025";"https://durnovcev2000.kaiten.ru/33682037"
"138874";"ООО «ГОРИЗОНТ-М», Магазин «Алкотека»";"Москва, проспект Ленинградский, д. 75, к. 1";"САО+СЗАО";"Секьюрикоп-техник Краснодар";"Озеров С.";"КВ";"55.8049554";"37.5123471";"06.06.2025";"https://durnovcev2000.kaiten.ru/45456252"
"ТО№ 471ТБ";"ИП Платонова Оксана Валерьевна (Салон красоты)";"Москва г, Чапаевский пер, дом 12, корпус 3";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.79939599999999";"37.51811";"06.06.2025";"https://durnovcev2000.kaiten.ru/33681320"
"137465";"ИП Букреев Даниил Владиславович";"Москва г, пр-кт Ленинградский, д. 75, к. 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8049554";"37.5123471";"06.06.2025";"https://durnovcev2000.kaiten.ru/32955386"
"133305";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""УЧЕБНО-МЕТОДИЧЕСКИЙ ЦЕНТР ПО ГРАЖДАНСКОЙ ОБОРОНЕ И ЧРЕЗВЫЧАЙНЫМ СИТУАЦИЯМ ГОРОДА МОСКВЫ""";"Москва г, Зеленоград г, корпус 445";"САО+СЗАО";"Нева-2";"Шагров Д.Д.";"М";"55.9926046";"37.2104236";"06.06.2025";"https://durnovcev2000.kaiten.ru/33681956"
"93222";"ИП Данилов Андрей Николаевич (Пекарня «Хлебница»)";"г. Москва , ул. Верхняя Масловка д.21";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.7958843";"37.56059880000001";"05.06.2025";"https://durnovcev2000.kaiten.ru/33679971"
"136318";"ИП Лауга Сергей Владимирович / гастроном";"Москва г, ул Балтийская, д. 4";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.807488";"37.512828";"05.06.2025";"https://durnovcev2000.kaiten.ru/37118593"
"138066";"ИП Софийская Наталия Владимировна";"Москва, ш Головинское, д. 10Б";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.8362847";"37.4964766";"05.06.2025";"https://durnovcev2000.kaiten.ru/33681659"
"136776";"ООО «Фёрст Скул», частная школа ""Lartums school""";"Москва г, Головинское ш, дом № 10Б";"САО+СЗАО";"Технологии Безопасности";"Чиграй А.С.";"М";"55.8393252";"37.492858";"05.06.2025";"https://durnovcev2000.kaiten.ru/33681653"
"83950/134145";"ООО ""Авоська-два"" А-Пульт";"Рублевское шоссе, д. 20, корп. 2";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.742727";"37.430512";"04.06.2025";"https://durnovcev2000.kaiten.ru/33680856"
"138137";"ООО «ГРАДУС ГРУПП""/Кладовка ""СКЛАДНО"",";"Москва, ул Истринская, д. 8, к. 3";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.73578939999999";"37.4327992";"04.06.2025";"https://durnovcev2000.kaiten.ru/41181347"
"133854";"ООО «РЕСУРС» (Гастроном на Кутузовском)";"Москва г, Кутузовский пр-кт, дом 45";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.73702789999999";"37.5241968";"04.06.2025";"https://durnovcev2000.kaiten.ru/33680070"
"ТО-2236";"ООО ""ОСТЕОДОНТИКС ГРУПП"", Стоматологическая клиника";"г.Москва, ул.1812 года, д.9";"САО+СЗАО";"Технологии Безопасности";"Супонников М.С.";"КВ";"55.73894170000001";"37.5210339";"04.06.2025";"https://durnovcev2000.kaiten.ru/33681407"
"138536";"ООО «Т-СЕГМЕНТ»";". Москва, ул. Руставели, дом 16, корп.1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8122132";"37.5988318";"04.06.2025";"https://durnovcev2000.kaiten.ru/43065256"
"39135";"ООО Магазин Авоська два";"Москва, Рублевское щоссе 99 корп 1";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"55.7512949";"37.4083592";"04.06.2025";"https://durnovcev2000.kaiten.ru/33680867"
"90249";"Аптека ""Планета здоровья""";"Москва. ул. Базовская 15/9,";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.87737449999999";"37.5067868";"04.06.2025";"https://durnovcev2000.kaiten.ru/33681714"
"ТО-1545";"ИП Корнеев А.Ю. (Коммерческое помещение)";"Москва г, Академическая Б. ул, дом 63";"САО+СЗАО";"Гранит";"Сергеев Н.Р.";"КВ";"55.839936";"37.546372";"03.06.2025";"https://durnovcev2000.kaiten.ru/33680960"
"151697";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва г, ул Большая Академическая, д. 85";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8455029";"37.5615619";"03.06.2025";"https://durnovcev2000.kaiten.ru/40833940"
"ТО-№ 962ТБ";"ИП Кучерявый А.А./Магазин ""Цветочный Ряд. Водный Стадион """;"Москва г, ш Ленинградское, д. 58, стр. 26";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.842501";"37.484225";"03.06.2025";"https://durnovcev2000.kaiten.ru/37876555"
"133312";"ГКУ чс";"Москва г, Зои и Александра Космодемьянских ул, дом 31 корпус 3";"САО+СЗАО";"Нева-2";"Шагров Д.Д.";"М";"55.82502599999999";"37.52184099999999";"03.06.2025";"https://durnovcev2000.kaiten.ru/33681652"
"93091";"Аптека ""Планета здоровья""";"г.Москва, Ленинградское ш., д. 8/2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.81711960000001";"37.5003332";"03.06.2025";"https://durnovcev2000.kaiten.ru/33682000"
"139073";"ООО «ГОРИЗОНТ-М», Магазин «Алкотека»";"Зои и Александра Космодемьянских, д. 35/1";"САО+СЗАО";"Секьюрикоп-техник Краснодар";"Озеров С.";"КВ";"55.8207933";"37.5259086";"03.06.2025";"https://durnovcev2000.kaiten.ru/48018988"
"136251";"Кофейня Surf Coffee";"Москва г, Багратионовский пр-д, дом 5А, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.7438993";"37.5084528";"02.06.2025";"https://durnovcev2000.kaiten.ru/33681332"
"136632";"Кладовке ""Складно""";"Москва г, Василисы Кожиной ул, дом № 12";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7355485";"37.4968306";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814785"
"132870";"ВКУСНО ООО/Пекарня Буханка";"Москва г, Береговой пр-д, дом 3";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.75726599999999";"37.5104905";"02.06.2025";"https://durnovcev2000.kaiten.ru/33680493"
"132792";"ИП  Невская Ольга Александровна /Пекарня Буханка";"Москва г, Новозаводская ул, дом 2, корпус 1";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.747332";"37.514914";"02.06.2025";"https://durnovcev2000.kaiten.ru/33681318"
"136869";"АО фирма «Агрокомплекс» им. Н. И. Ткачева, магазин № 2000";"Москва г, Большая Филевская, дом № 3, к 3";"САО+СЗАО";"Гранит";"Писаренко С.";"КВ";"55.749152";"37.518695";"02.06.2025";"https://durnovcev2000.kaiten.ru/33680985"
"136186";"ИП Львов Евгений Александрович, Кладовка ""СКЛАДНО""";"Москва г, Маршала Неделина ул, дом № 34, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.7259069";"37.4120832";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814791"
"90717";"Аптека ""Планета здоровья""";"г. Москва, ул. Малая Филевская д.54";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.733748";"37.449879";"02.06.2025";"https://durnovcev2000.kaiten.ru/33682105"
"130043";"Аптека ""Планета Здоровья"", ООО ""АДЖЕНТА""";"г.Москва, ул. Малая Филевская, д. 18";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.73703270000001";"37.4681885";"02.06.2025";"https://durnovcev2000.kaiten.ru/33682088"
"136027";"ИП Насибулина Юлия Альбертовна (Пекарня ""Буханка"")";"Москва г, Филевская 2-я ул, дом № 7, корпус 6";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.737522";"37.489257";"02.06.2025";"https://durnovcev2000.kaiten.ru/33814762"
"83184";"ЗАО ""МПО Электромонтаж"" офис и склад";"г. Москва, Планерная, д.6/2";"САО+СЗАО";"Аллигатор";"Тарашкевич Д.В.";"КВ";"55.860027";"37.435965";"30.05.2025";"https://durnovcev2000.kaiten.ru/33680883"
"138534";"ИП Федотов Владислав Сергеевич, Кладовка ""СКЛАДНО""";"Москва, бульвар Матроса Железняка, д. 26/11";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.834516";"37.529547";"29.05.2025";"https://durnovcev2000.kaiten.ru/43402085"
"130014";"Гастроном (теперь это аптека) ООО Рост";"г. Химки маяковского 14";"САО+СЗАО";"Технологии Безопасности";"Михно С.С.";"КВ";"55.8939579";"37.4429045";"29.05.2025";"https://durnovcev2000.kaiten.ru/33173720"
"90390";"ИП Шин Александр Витальевич («СУШИ СТОР»)";"г.Москва, ул. Михалковская 8";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.837661";"37.537219";"29.05.2025";"https://durnovcev2000.kaiten.ru/33680947"
"93058";"Аптека ""Планета Здоровья""";"г. Химки, Маяковского ул., д. 21/13";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.89203000000001";"37.43978";"29.05.2025";"https://durnovcev2000.kaiten.ru/33682077"
"90728";"Аптека ""Планета Здоровья""";"Москва, Хорошевское шоссе 12/1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.7749412";"37.5495808";"28.05.2025";"https://durnovcev2000.kaiten.ru/33681775"
"№ 925ТБ";"ИП Мурай А.В беби-сад и клуб ""пресня""";"Москва, Мукомольный проезд, 2";"САО+СЗАО";"Технологии Безопасности";"Гунин В.В.";"М";"55.7509082";"37.5259936";"28.05.2025";"https://durnovcev2000.kaiten.ru/33650130"
"93104";"Аптека ""Планета Здоровья""";"Москва, Планерная ул., д. 12, корп. 1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8623555";"37.4365514";"28.05.2025";"https://durnovcev2000.kaiten.ru/33682139"
"139272";"ИП Карачевская Анастасия Дмитриевна / чайный клуб Deep inside";"Москва, проезд Шмитовский д 39, корп. 2";"САО+СЗАО";"Эсток-Сервис";"Сафин М.С.";"КВ";"55.75474209999999";"37.5227758";"28.05.2025";"https://durnovcev2000.kaiten.ru/50234831"
"132352";"ИП Майер Евгений Александрович (Детский сад «Sun School»)";"Москва Базовская ул, дом № 15, корпус 15";"САО+СЗАО";"Гранит";"Гаук Е.М.";"КВ";"55.8780421";"37.5115323";"27.05.2025";"https://durnovcev2000.kaiten.ru/33681425"
"133507";"ИП Овчаров И.И/Пекарня Буханка";"Москва г, Левобережная ул, дом 4, корпус 10";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.869607";"37.480579";"27.05.2025";"https://durnovcev2000.kaiten.ru/33680481"
"91020";"аптека ""Планета Здоровья""";"г.Москва, ул. Дыбенко 28/2";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8737431";"37.484884";"27.05.2025";"https://durnovcev2000.kaiten.ru/33681972"
"131983";"Аптека ""Планета здоровья""";"Москва г, Народного Ополчения ул, дом № 22, корпус 1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.7824218";"37.4822852";"26.05.2025";"https://durnovcev2000.kaiten.ru/33681371"
"134379";"ООО «ОЛИМП»/кофейня, табак и ремонт сотовых";"Москва г, Маршала Жукова пр-кт, дом 21";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.77529";"37.487015";"26.05.2025";"https://durnovcev2000.kaiten.ru/33681337"
"ТО-1702";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва, Маршала Жукова 19к1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.77526049999999";"37.4904608";"26.05.2025";"https://durnovcev2000.kaiten.ru/33681120"
"132806";"ООО «Восход»/Пекарня Буханка";"Москва г, ул Мневники дом   5";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.77278";"37.4971419";"26.05.2025";"https://durnovcev2000.kaiten.ru/33129767"
"95011";"ИП Тавризова Арина Анатольевна/ детский сад";"Москва г, Таллинская ул, дом 13, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"КВ";"55.800329";"37.400729";"26.05.2025";"https://durnovcev2000.kaiten.ru/33681196"
"39028";"аптека ""Планета Здоровья""";"Москва, Строгинский бульвар 14/4";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"М";"55.80272799999999";"37.400802";"26.05.2025";"https://durnovcev2000.kaiten.ru/33681692"
"138663";"ИП Чиченина Татьяна Вячеславовна (Пункт выдачи Wildberries)";"Москва, Строгинский, д. 12";"САО+СЗАО";"Эсток-Сервис";"Бурлакова Д.М.";"КВ";"55.80406";"37.3980208";"26.05.2025";"https://durnovcev2000.kaiten.ru/48489697"
"136465";"ООО ""Парацельс"", аптека Планета Здоровья";"г. Москва, Южное Тушино, Химкинский бульвар, д.21";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.8494742";"37.4424939";"22.05.2025";"https://durnovcev2000.kaiten.ru/33681238"
"1602";"ООО «Гастроном Штурвальный» (Гастромаркет ""ЕДА"")";"Москва, улица Штурвальн, дом 3, к 1";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8468955";"37.446373";"22.05.2025";"https://durnovcev2000.kaiten.ru/33681349"
"133304";"ГКУ УМЦ по ГО и ЧС";"Москва, улица Нелидовский, дом 13";"САО+СЗАО";"Нева-2";"Шагров Д.Д.";"М";"55.845378";"37.442299";"22.05.2025";"https://durnovcev2000.kaiten.ru/33679772"
"131201";"ИП Джафаров С.Ш./ГАСТРОНОМ - КУЛИНАРИЯ";"г. Москва, ул. Вучетича, дом 22";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.811744";"37.558071";"21.05.2025";"https://durnovcev2000.kaiten.ru/33680014"
"136738";"ООО «ГастроМир» (Магазин «Гастромир»)";"Москва г, Тимирязевская ул, дом № 8, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8210744";"37.5602267";"21.05.2025";"https://durnovcev2000.kaiten.ru/33680033"
"131086";"ИП Баганова Н. А. Пекарня «Хлебница»";"г. Москва, ул. Бутырская, д.97";"САО+СЗАО";"Гранит";"Рощин С.С.";"КВ";"55.80773";"37.5803854";"21.05.2025";"https://durnovcev2000.kaiten.ru/33680037"
"91019";"Аптека ""Планета здоровья""";"Зеленоград 1824";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.98252609999999";"37.1676354";"21.05.2025";"https://durnovcev2000.kaiten.ru/33681913"
"138965";"ООО «РЕНТ ЦЕНТРАЛЬ»/ Ломбард Благо";"Москва, ул. Яблочкова, д.21, с.1";"САО+СЗАО";"Эсток-Сервис";"Пряшников Д.Ю.";"КВ";"55.81970399999999";"37.57754000000001";"21.05.2025";"https://durnovcev2000.kaiten.ru/49178050"
"133172";"ООО «Вкусные традиции» / Гастроном Ассортида";"Москва г, Бескудниковский б-р, дом № 55, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.8679443";"37.5575795";"20.05.2025";"https://durnovcev2000.kaiten.ru/33680740"
"91309";"ИП Климова Наталья Александровна (Магазин одежды «Стилиссимо»)";"Москва Ленинградский пр-т., 44";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.7941885";"37.54745279999999";"20.05.2025";"https://durnovcev2000.kaiten.ru/33681091"
"136628";"ООО ""ИНФОРМАЦИОННЫЕ ПОТОКИ""/Кладовка ""СКЛАДНО""";"Москва г, Тимирязевская ул, дом 23";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.814125";"37.5653953";"20.05.2025";"https://durnovcev2000.kaiten.ru/33680009"
"151702";"ИП Кулицкая Н.Г./ Пекарня «Буханка»";"г Красногорск, бульвар Павшинский, д. 30";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.811516";"37.366777";"19.05.2025";"https://durnovcev2000.kaiten.ru/41183042"
"134545";"ООО «Система»/Пекарня Буханка";"Московская обл, Красногорск г, Молодежная ул, дом 4";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.8144088";"37.3540977";"19.05.2025";"https://durnovcev2000.kaiten.ru/33680179"
"90943";"Аптека ""Планета Здоровья""";"МО, г., Красногорск , Подмосковный бульвар 10";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8211774";"37.3706423";"19.05.2025";"https://durnovcev2000.kaiten.ru/33681834"
"91419";"Аптека ""Планета Здоровья""";"г. Красногорск, Павшинский бульвар 30";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.811516";"37.366777";"19.05.2025";"https://durnovcev2000.kaiten.ru/33681857"
"ТО-1517";"ООО ""Технотек""/РЕГИОН 108  сигарный лаундж Сигар-Нуар";"Москва г, Ленинградский пр-кт, д. 35, стр. 2.";"САО+СЗАО";"Гранит";"Гусев П.И.";"М";"55.78970169999999";"37.551892";"16.05.2025";"https://durnovcev2000.kaiten.ru/33681673"
"133713";"ООО «РАНТЬЕ», Медицинский офис INVITRO";"Москва г, Ярцевская ул, дом 29, корпус 3";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.7431381";"37.4166233";"16.05.2025";"https://durnovcev2000.kaiten.ru/33680868"
"91416";"Аптека ""Планета Здоровья""";"г. Москва, Ленинградское шоссе 130/3";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8707935";"37.4622985";"16.05.2025";"https://durnovcev2000.kaiten.ru/33681994"
"132458";"ИП Нагорнова Елена Владимировна (Пункт выдачи интернет-заказов «wildberries»)";"Москва г, Новотушинский пр-д, дом 6, корпус 1, помещение 72";"САО+СЗАО";"Технологии Безопасности";"Христенко Е.А.";"КВ";"55.8371005";"37.3834789";"15.05.2025";"https://durnovcev2000.kaiten.ru/33680136"
"133396";"ООО Вкусно Пекарня Буханка";"Москва г, Пятницкое ш., дом 6";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.8374361";"37.388293";"15.05.2025";"https://durnovcev2000.kaiten.ru/33681165"
"90969";"аптека ""Планета Здоровья""";"г.Москва ул. Митинская 28";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8486859";"37.38523259999999";"15.05.2025";"https://durnovcev2000.kaiten.ru/33681841"
"93097";"Аптека ""Планета Здоровья""";"г. Москва, Новотушинский пр-д, д. 6/1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8371005";"37.3834789";"15.05.2025";"https://durnovcev2000.kaiten.ru/33681871"
"131880";"Аптека ""Планета здоровья""";"Москва , ул. Маршала Бирюзова 19";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.7943661";"37.4912172";"14.05.2025";"https://durnovcev2000.kaiten.ru/33681288"
"133117";"ООО ""Стримлайн Диагностикс""/Медицинская лаборатория HELIX";"Москва г, Берзарина ул, дом 30, корпус 1";"САО+СЗАО";"Гранит";"Мозговой И.В.";"КВ";"55.790712";"37.474444";"14.05.2025";"https://durnovcev2000.kaiten.ru/33681042"
"136607";"АО фирма «Агрокомплекс» им. Н. И. Ткачева, магазин № 2001";"Москва г, Берзарина ул, дом № 30 Б";"САО+СЗАО";"Гранит";"Писаренко С.";"КВ";"55.789315";"37.471857";"14.05.2025";"https://durnovcev2000.kaiten.ru/33681001"
"ТО№ 259ТБ";"ИП Осокин Александр Гурьевич «вайлдберриз»";"Москва г, Маршала Тухачевского ул, дом 32, корпус 2";"САО+СЗАО";"Технологии Безопасности";"Сергеев Н.Р.";"КВ";"55.7859579";"37.473211";"14.05.2025";"https://durnovcev2000.kaiten.ru/33681280"
"137095";"ООО ""МАМИЛА"", Аптека ""ФармЛенд""";"Москва  ул Народного Ополчения, д. 45";"САО+СЗАО";"Технологии Безопасности";"Гунин В.В.";"КВ";"55.79303280000001";"37.4921211";"14.05.2025";"https://durnovcev2000.kaiten.ru/39555851"
"138662";"ООО «ГОРОДСКИЕ РЕШЕНИЯ»/Кладовка ""СКЛАДНО""";"Москва, 1-й Войковский, д. 16, к. 1";"САО+СЗАО";"Технологии Безопасности";"Гаук Е.М.";"КВ";"55.8167245";"37.4890627";"14.05.2025";"https://durnovcev2000.kaiten.ru/44137842"
"93093";"Аптека ""Планета здоровья""";"Москва, ул. Маршала Мерецкова, д. 4, СЗАО";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.79380279999999";"37.4902229";"14.05.2025";"https://durnovcev2000.kaiten.ru/33681747"
"39589";"Инвитро";"Долгопрудный, Лихачевское шоссе 6/4 нп. 1";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.939771";"37.492671";"13.05.2025";"https://durnovcev2000.kaiten.ru/33681463"
"90124";"Парикмахерская, ИП Оганнисян";"г. Москва, ул. Берзарина 3/1";"САО+СЗАО";"Гранит";"Супонников М.С.";"КВ";"55.78702509999999";"37.4910572";"13.05.2025";"https://durnovcev2000.kaiten.ru/33681063"
"ТО-14501";"ООО ""Дол-М""";"г.Долгопрудный, Лихачевское ш14 пом.17";"САО+СЗАО";"Гранит";"Моторин А.В.";"КВ";"55.945564";"37.492320";"13.05.2025";"https://durnovcev2000.kaiten.ru/33681455"
"93128";"Аптека ""Планета Здоровья""";"Москва, ул. Народного Ополчения, д.44/1";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.791671";"37.49128200000001";"13.05.2025";"https://durnovcev2000.kaiten.ru/33681782"
"ТО№ 504ТБ";"ООО «МИРВУДС», клиника Любимая Стоматология";"Москва г, Берзарина ул, дом 12, комната 1,2";"САО+СЗАО";"Технологии Безопасности";"Епуре А.А.";"М";"55.7878488";"37.4892725";"13.05.2025";"https://durnovcev2000.kaiten.ru/33681760"
"90279";"Аптека ""Планета здоровья""";"г.Долгопрудный, ул. Первомайская д.50.";"САО+СЗАО";"Технологии Безопасности";"Пряшников Д.Ю.";"М";"55.937694";"37.518282";"13.05.2025";"https://durnovcev2000.kaiten.ru/33682118"
"138895";"ИП Юсубов Семен Игоревич/Кладовка ""СКЛАДНО"",";"Москва, Лихачевское шоссе, с.70";"САО+СЗАО";"Эсток-Сервис";"Гаук Е.М.";"КВ";"55.9338032";"37.4942219";"13.05.2025";"https://durnovcev2000.kaiten.ru/48716991"
"131510";"ИП Горовой Егор Юрьевич (СушиWok)";"МО, Одинцовский р-н, Раздоры д, Липовой Рощи ул, д.1, кор.1";"САО+СЗАО";"Гранит";"Калиниченко А.С.";"КВ";"55.799173";"37.378207";"12.05.2025";"https://durnovcev2000.kaiten.ru/33680130"
"133171";"ИП Ермаков Александр Николаевич (Кафе Гастроцех фудкорт)";"Московская обл, Одинцовский р-н, Раздоры д, Липовой Рощи ул, дом 1, корпус 1";"САО+СЗАО";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.799173";"37.378207";"12.05.2025";"https://durnovcev2000.kaiten.ru/33680126"
"63650";"Аптека ""Планета Здоровья""";"г.Красногорск, ул. Народного Ополчения 1а";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"55.8362184";"37.317116";"12.05.2025";"https://durnovcev2000.kaiten.ru/33681740"
"132637";"ООО ""Восход""Пекарня Буханка";"Московская обл, Красногорск г, Видная ул, дом 3";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.84159099999999";"37.3447781";"12.05.2025";"https://durnovcev2000.kaiten.ru/33680166"
"132873";"ООО ""НЕОФАРМ ТВЕРЬ"" / Аптека";"Московская обл, Красногорск г, Народного Ополчения ул, дом 9";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.8335681";"37.3125757";"12.05.2025";"https://durnovcev2000.kaiten.ru/33680156"
"133256";"Аптека ""Планета здоровья""";"Московская обл, Красногорск г, Опалиха мкр, Серебряный б -р, дом 4";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.82938919999999";"37.2368499";"12.05.2025";"https://durnovcev2000.kaiten.ru/32513797"
"133504";"ООО «Восход»/ Пекарня Буханка";"Московская обл, Красногорск г, мкрн Опалиха, Серебряный бульвар, 4";"САО+СЗАО";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.82938919999999";"37.2368499";"12.05.2025";"https://durnovcev2000.kaiten.ru/33680642"
"93084";"ООО ""Авоська-два"" магазин ""Авоська""";"МО г. Красногорск, ул. Н. Ополчения д. 1А";"САО+СЗАО";"Аллигатор";"Гаврилова А.О.";"М";"55.836155";"37.316987";"12.05.2025";"https://durnovcev2000.kaiten.ru/33681724"
"90078";"Ломбард ""Карат-СВС""";"МО, г. Лобня, ул. Маяковского 1б";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"56.0134404";"37.4829805";"11.05.2025";"https://durnovcev2000.kaiten.ru/33680441"
